"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Platelet","NK","ICAM2","ITGAL_ITGB2",0.0772667691655868,982.8,0.041119088801387,1414,0.711677323605904,916,1.49970296704054,236,0.895209271781646,1196,0,1152
"Platelet","NK","CD99","PILRB",0.0776286737738968,1027.2,0.0556719852177675,988,0.778287759960732,780,1.29017848755173,374,0.867152852084738,1842,0,1152
"CD14+ Mono","DC","CD1D","LILRB2",0.0783036031065783,1694.4,0.0536145620622213,1034,0.574768003210466,1227,0.611465145188128,1232,0.748490735257803,3827,0,1152
"CD14+ Mono","FCGR3A+ Mono","VCAN","ITGA4",0.0787812972687849,1422.2,0.0900285520488554,466,0.571551732522057,1234,0.771888474513668,899,0.781565151736715,3360,0,1152
"CD14+ Mono","FCGR3A+ Mono","ANXA1","FPR1",0.0789060340038525,1801.6,0.033183719937613,1776,0.306719694973843,2139,0.292345765054869,2148,0.869156005327497,1793,0,1152
"FCGR3A+ Mono","NK","ICAM3","ITGAL",0.0790898783649344,1616.4,0.0333625413373431,1768,0.431954957619947,1654,0.549757666570003,1359,0.852582752088656,2149,0,1152
"NK","B","TGFB1","CXCR4",0.0792740652398521,1339,0.0278233250923745,2150,0.503114861137444,1428,0.751866021891967,932,0.902818624318394,1033,0,1152
"B","CD8 T","HLA-E","CD8B",0.0794585951069766,1380.8,0.0473355616331819,1224,0.30363988224355,2151,0.469197963229771,1596,0.914914990188816,781,0,1152
"FCGR3A+ Mono","CD8 T","HLA-C","CD3D",0.0794585951069766,1355.8,0.0336724102634646,1745,0.42851873995238,1668,0.291347451092755,2151,0.956861173682943,63,0,1152
"CD14+ Mono","NK","IL1B","ADRB2",0.0795017181134809,1590,0.0612486824734979,859,0.571315048248814,1237,1.03698922543557,559,0.720303037353791,4143,0,1152
"Platelet","NK","ARPC5","ADRB2",0.0796434684451245,903.4,0.0651077886959825,786,1.17946782072078,333,1.48196622524402,249,0.860809027145723,1997,0,1152
"Memory CD4 T","CD8 T","HLA-B","CD3D",0.0798286857335573,1364.4,0.0342906779424045,1719,0.417227072792531,1706,0.291115757617822,2153,0.952842143697958,92,0,1152
"Memory CD4 T","NK","ICAM2","ITGAM_ITGB2",0.0798286857335573,1554.6,0.0277965018841757,2153,0.481697598812967,1497,0.649744904516185,1157,0.86827572362441,1814,0,1152
"CD14+ Mono","CD8 T","HLA-B","CD8B",0.0800142474519825,1353,0.0490966809708434,1166,0.303399618936876,2154,0.425193128152083,1714,0.922881891673236,579,0,1152
"FCGR3A+ Mono","CD8 T","B2M","CD3D",0.0802001540805535,1333.8,0.0344634008994324,1703,0.435489473384102,1642,0.290665853061925,2155,0.964660222529235,17,0,1152
