"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Memory CD4 T","CD8 T","HSPA8","ADRB2",0.205471935381469,1588.3,0.0513735550321975,1097,0.452477942313901,1626,0.477730463896172,1553,0.831224072745761,2608,0,1057.5
"Naive CD4 T","FCGR3A+ Mono","HLA-A","LILRA1",0.205471935381469,1569.7,0.0501798074972112,1131,0.42325052796396,1731,0.174850954918804,2608,0.890314161412226,1321,0,1057.5
"B","Naive CD4 T","CD22","PTPRC",0.206260997184198,1474.5,0.0713100517600661,710,0.455462028402467,1614,0.548984762574701,1381,0.831151431074234,2610,0,1057.5
"FCGR3A+ Mono","CD14+ Mono","B2M","LILRB2",0.206260997184198,1698.7,0.0225144949663299,2610,0.288095946900917,2238,0.349969283960143,1963,0.92036156532243,625,0,1057.5
"CD14+ Mono","DC","LYZ","ITGAL",0.206468247102401,1239.5,0.0207105071421409,2790,0.845392781787722,683,2.31502576872483,62,0.879795736834645,1605,0,1057.5
"FCGR3A+ Mono","Memory CD4 T","CD58","CD2",0.206937974272653,1648.1,0.0545513731903528,1030,0.458551743911887,1606,0.656672861179277,1139,0.780896559650308,3408,0,1057.5
"B","NK","GNAI2","S1PR5",0.206937974272653,1683.5,0.0367278035915172,1606,0.759756050140695,836,0.570161308677787,1329,0.768378320418285,3589,0,1057.5
"CD8 T","CD14+ Mono","HLA-F","LILRB2",0.207052481277355,1583.9,0.0353666501609126,1671,0.448586701165461,1638,0.751121157560507,941,0.831085896497369,2612,0,1057.5
"NK","CD14+ Mono","IFNG","IFNGR1_IFNGR2",0.207408438494008,1397.5,0.124894045885394,235,0.673108185706136,1023,0.809386743117172,833,0.748145124686231,3839,0,1057.5
"B","DC","BST2","LILRA4",0.207556907978318,1494.7,0.0619465252192386,872,1.59476495428633,188,0.797066834959614,859,0.806317718978215,2993,0.019,2561.5
"DC","FCGR3A+ Mono","HLA-C","LILRB1",0.208642738634494,1332.4,0.0631273147276363,857,0.694931678905305,980,0.423583097138347,1719,0.925701697399911,491,0.025,2615
"CD14+ Mono","CD14+ Mono","VIM","CD44",0.208642738634494,1469.5,0.0224446694375208,2616,0.367211075194056,1924,0.562276540421379,1349,0.929740223037182,401,0,1057.5
"NK","CD14+ Mono","CALR","LRP1",0.208824259126407,1340.9,0.0934577142455264,433,0.611524394564946,1177,0.832508074924256,795,0.792105521247929,3242,0,1057.5
