"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Memory CD4 T","FCGR3A+ Mono","CD52","SIGLEC10",0.00083673665892672,767.9,0.0820189687682889,579,0.97649354347544,569,0.772830613982093,968,0.919491096384758,624,0,1099.5
"NK","DC","SPON2","ITGA5",0.000857867506864747,880.3,0.305792861051786,50,1.67174346596549,144,1.79726371280083,142,0.817870060794144,2966,0,1099.5
"Platelet","Platelet","CCL5","CCR5",0.000857867506864747,590.1,0.162849673524585,144,1.68510878082833,142,1.90465665352325,112,0.883261500380328,1453,0,1099.5
"NK","NK","SPON2","ITGAM",0.000875621289778801,750.7,0.26131990114606,66,1.66466624652008,145,1.98924380380636,96,0.846116666717012,2347,0,1099.5
"Memory CD4 T","FCGR3A+ Mono","CD99","PILRA",0.000917479955365273,842.3,0.0580080514548869,986,1.01641863534628,526,0.973033153519757,674,0.906298230254005,926,0,1099.5
"CD8 T","NK","HLA-B","KLRD1",0.000918076054356325,438.7,0.0941869619199963,436,1.46187841462314,208,1.47883835195965,273,0.94329128053224,177,0,1099.5
"DC","NK","HLA-B","KLRD1",0.000926822851318569,563.9,0.0814542005239756,587,1.20483136933643,360,1.09992295714246,548,0.939279214102108,225,0,1099.5
"Platelet","NK","APP","PTGER2",0.000930327907906893,666.1,0.184384388674143,117,1.71263310841989,139,1.773923391209,148,0.868750091381133,1827,0,1099.5
"B","Memory CD4 T","B2M","CD3D",0.00094037665745039,2030.1,0.0313155248906685,2042,0.0846571613848197,3610,0.02866468801262,3375,0.963109719715192,24,0,1099.5
"CD14+ Mono","Platelet","S100A8","ITGB2",0.00094097976093383,565.5,0.0577756814579275,991,1.0170301348924,525,2.98057878824615,27,0.942147748313271,185,0,1099.5
"NK","NK","HLA-E","KLRC1_KLRD1",0.000943167411555591,514.1,0.102901365061395,372,1.26601710473713,319,1.3814892509545,341,0.927573888101986,439,0,1099.5
"DC","FCGR3A+ Mono","HLA-DRB1","CD4",0.000945736979547245,735.9,0.0577128261671035,992,1.10696305797394,439,1.62322438098017,201,0.905599631982146,948,0,1099.5
"CD14+ Mono","CD14+ Mono","S100A8","CD36",0.000955309138128717,493.9,0.212026593102914,88,1.33414153312706,269,3.18052092343883,19,0.903170734678622,994,0,1099.5
"DC","NK","B2M","KLRD1",0.000964958647014985,646.3,0.0760305086701563,657,0.891237968444868,668,0.95482364148393,708,0.952810282258926,99,0,1099.5
"NK","CD14+ Mono","SPON2","ITGB2",0.000968763330391891,446.5,0.0981594075385419,412,1.5727522906196,171,1.91902505620844,108,0.927473539772397,442,0,1099.5
"CD14+ Mono","NK","B2M","KLRD1",0.00097468597404874,760.5,0.0734351177889712,703,0.722663094063469,998,0.816341001511639,892,0.952023278994833,110,0,1099.5
"DC","DC","HLA-DQA1","CD4",0.000994375963346564,556.9,0.117737617154862,277,1.4195710631257,233,1.68256610993684,173,0.90269503775765,1002,0,1099.5
"NK","NK","B2M","CD247",0.00100669886411531,469.1,0.0592451856383703,945,1.63405701650387,152,1.78570755767564,146,0.966158468152437,3,0,1099.5
"B","FCGR3A+ Mono","RPS19","C5AR1",0.00100935123527056,797.5,0.0592223884180382,946,0.842241594996274,736,0.754885884233706,1005,0.940743478433926,201,0,1099.5
"B","DC","HLA-DPA1","CD4",0.00101943458408888,821.7,0.0571275829313957,1007,0.882633906733837,675,1.31976471760445,386,0.905907762706678,941,0,1099.5
"B","CD8 T","HLA-DPB1","LAG3",0.0010214949053003,630.5,0.160997868592078,150,1.10020711422166,448,1.67895295724395,174,0.890683773030654,1281,0,1099.5
"DC","DC","B2M","CD1C",0.00102959835794344,590.3,0.0852071102707807,528,1.53087606147221,181,0.754134395983404,1009,0.949803895064209,134,0,1099.5
"DC","FCGR3A+ Mono","HLA-DPA1","CD4",0.00102959835794344,739.5,0.05710354190091,1009,1.10977221588527,438,1.6049797411453,209,0.905889821836274,942,0,1099.5
"DC","NK","LYZ","ITGAL",0.00104499586651247,646.3,0.0620197281763979,892,1.04372357827935,495,1.60861496459506,208,0.923205557412001,537,0,1099.5
"NK","FCGR3A+ Mono","CD99","PILRA",0.00104864367694035,480.3,0.0994782256534144,405,1.42347410152385,231,1.58879403482888,215,0.926826281489864,451,0,1099.5
"DC","CD14+ Mono","HLA-DRB5","CD4",0.00106057704074029,649.9,0.0780660217298158,632,1.23768510056765,335,1.70656813525316,168,0.902210787814861,1015,0,1099.5
"CD14+ Mono","CD14+ Mono","S100A9","ITGB2",0.00107106733530683,534.7,0.0568928138831478,1017,1.13003776078729,422,3.10213477777622,20,0.951624011958185,115,0,1099.5
"DC","Platelet","LGALS1","ITGB1",0.00108695826427745,704.3,0.0817437546841845,582,1.02340270656657,517,1.26044034947652,431,0.907844188200136,892,0,1099.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB1",0.00108695826427745,777.5,0.0720419809312788,736,0.97535449064337,571,0.749707214687535,1020,0.926631097583997,461,0,1099.5
"Memory CD4 T","CD8 T","HLA-E","CD8A",0.0010922969488143,849.9,0.0655111852325855,825,0.707954043915184,1021,0.852167905321179,835,0.926303307279759,469,0,1099.5
"DC","Platelet","IL16","CD9",0.0011193059540448,475.9,0.145710338786311,192,4.48803121815257,28,2.69041369944281,43,0.902058207859461,1017,0,1099.5
"Memory CD4 T","FCGR3A+ Mono","HLA-A","LILRB2",0.00114129557544233,740.7,0.0564931272036908,1030,0.981772286338997,562,0.943499114428195,720,0.934941832086941,292,0,1099.5
"Memory CD4 T","FCGR3A+ Mono","B2M","LILRB1",0.00115241922986828,737.5,0.066645294618214,809,1.00778362233881,538,0.741827023447355,1032,0.940244473386091,209,0,1099.5
"NK","NK","B2M","KLRD1",0.00115278105754466,387.9,0.0914158745698698,462,1.89054259830154,126,1.64876806043279,190,0.956784626410998,62,0,1099.5
"Platelet","FCGR3A+ Mono","CD99","PILRA",0.00118246399549351,464.1,0.098440361921584,411,1.41328682564778,236,1.90633374028182,109,0.926469844020444,465,0,1099.5
"FCGR3A+ Mono","B","TNFSF13B","HLA-DPB1",0.00120934609025067,589.1,0.0607583360043395,916,1.12699883479547,425,1.71484500104496,165,0.932647324045975,340,0,1099.5
